,model,pooling,type_pooling,agg,layer,epochs,out_vec_size,qtd_layers,nhid,params,best_layers,STS12,STS13,STS14,STS15,STS16,STSBenchmark,SICKRelatedness,avg_tasks
0,allmpnet,CLS_AVG-ALL,simple,CLS,AVG-ALL,4,"torch.Size([63, 768])",12,0,,NORMAL,60.559220544339645,56.39732051874952,61.47066266784198,60.0598720207677,76.0413357421878,82.46071367873743,86.28578032434434,69.03927221385263
1,allmpnet,AVG_AVG-ALL,simple,AVG,AVG-ALL,4,"torch.Size([63, 768])",12,0,,NORMAL,72.42872671674029,75.38018850186327,78.88715624010186,81.8662943860695,81.44061166401781,83.20162070354864,89.12189606263307,80.33235632499634
2,allmpnet,AVG-NS_AVG-ALL,simple-ns,AVG-NS,AVG-ALL,4,"torch.Size([63, 768])",12,0,,NORMAL,71.17141875972229,77.03791073896312,78.03608419809943,81.26064333628251,79.38164662492073,80.24457932248912,88.37081736893808,79.35758576420218
3,allmpnet,CLS+AVG_AVG-ALL,two-tokens,CLS+AVG,AVG-ALL,4,"torch.Size([63, 1536])",12,0,,NORMAL,71.92722597637207,73.47428024913461,78.07297922764752,80.27398954261407,81.35319916089456,83.53201994659307,89.3702288236254,79.71484613241162
4,allmpnet,AVG+AVG-NS_AVG-ALL,two-tokens,AVG+AVG-NS,AVG-ALL,4,"torch.Size([63, 1536])",12,0,,NORMAL,72.35814091151637,76.78687219227353,78.98508768728583,81.83420709046297,80.87452243447287,82.0230783486325,89.49447164322068,80.33662575826641
5,allmpnet,CLS+AVG-NS_AVG-ALL,two-tokens,CLS+AVG-NS,AVG-ALL,4,"torch.Size([63, 1536])",12,0,,NORMAL,71.56788126383837,74.48447456593414,77.56089857932116,79.50268927111395,79.01021711465293,82.17766976956652,89.07334398230054,79.05388207810394
6,allmpnet,CLS+AVG+AVG-NS_AVG-ALL,three-tokens,CLS+AVG+AVG-NS,AVG-ALL,4,"torch.Size([63, 2304])",12,0,,NORMAL,72.49135144865393,75.45622820628397,78.7611412624886,81.04578497657286,80.67664310232165,82.83351979525393,89.662283291034,80.132421726087
